titulo,preco,preco_antigo,avaliacao,loja,frete,desconto_pct,link,tem_desconto,frete_gratis,faixa_preco,score
"Smartphone Motorola Moto G17 4g - 256gb 12gb (4gb Ram + 8gb Ram Boost) Camera 50mp Sony Lytia 600, Tela Fhd+ 60hz, Bateria 5200 Mah - Rosa",1078,1749.0,4.9,Motorola,Chegará grátis amanhã,38,https://www.mercadolivre.com.br/smartphone-motorola-moto-g17-4g-256gb-12gb-4gb-ram-8gb-ram-boost-camera-50mp-sony-lytia-600-tela-fhd-60hz-bateria-5200-mah-rosa/p/MLB65041664#polycard_client=search-desktop&search_layout=grid&position=53&type=product&tracking_id=6a140347-e9d2-4689-b301-e8cb1b2c6a38&wid=MLB4510840013&sid=search,1,1,1k-2k,23.85
Smartphone Oppo A6 Pro 256gb 8gb Ram 5g Ip69 Azul Espacial,2999,3199.0,4.9,Oppo,Chegará grátis amanhã,6,https://www.mercadolivre.com.br/smartphone-oppo-a6-pro-256gb-8gb-ram-5g-ip69-azul-espacial/p/MLB66177449#polycard_client=search-desktop&search_layout=grid&position=54&type=product&tracking_id=6a140347-e9d2-4689-b301-e8cb1b2c6a38&wid=MLB4536941689&sid=search,1,1,2k-5k,14.25
iPhone 17e 256GB Preto - Distribuidor Autorizado,5219,5799.0,4.9,Apple,Chegará grátis amanhã,10,https://www.mercadolivre.com.br/iphone-17e-256gb-preto-distribuidor-autorizado/p/MLB1066130044#polycard_client=search-desktop&search_layout=grid&position=55&type=product&tracking_id=6a140347-e9d2-4689-b301-e8cb1b2c6a38&wid=MLB6402322328&sid=search,1,1,5k-10k,15.45
Smartphone Samsung Galaxy A56 5g 6.7 Pol Octa-core 256gb 8gb,1998,3699.0,4.9,Samsung,Chegará grátis amanhã,46,https://www.mercadolivre.com.br/smartphone-samsung-galaxy-a56-5g-67-pol-octa-core-256gb-8gb/p/MLB65302568#polycard_client=search-desktop&search_layout=grid&position=56&type=product&tracking_id=6a140347-e9d2-4689-b301-e8cb1b2c6a38&wid=MLB4609819131&sid=search,1,1,1k-2k,26.25
"Smartphone Motorola Moto G17 4g - 128gb 12gb (4gb Ram + 8gb Ram Boost) Camera 50mp Sony Lytia 600, Tela Fhd+ 60hz, Bateria 5200 Mah - Azul",899,1299.0,4.9,Motorola,Chegará grátis amanhã,31,https://www.mercadolivre.com.br/smartphone-motorola-moto-g17-4g-128gb-12gb-4gb-ram-8gb-ram-boost-camera-50mp-sony-lytia-600-tela-fhd-60hz-bateria-5200-mah-azul/p/MLB65041642#polycard_client=search-desktop&search_layout=grid&position=57&type=product&tracking_id=6a140347-e9d2-4689-b301-e8cb1b2c6a38&wid=MLB6420215012&sid=search,1,1,500-1k,21.75
"Smartphone Infinix Smart 10 4GB RAM 256GB SSD Câmera 8MP + IA, Tela 6.67 HD+ 120Hz, Bateria 5000mAh, Processador T7250, Android 15 Go, Dual Chip - Preto",670,1458.0,4.8,123 Comprou,Chegará grátis amanhã,54,https://www.mercadolivre.com.br/smartphone-infinix-smart-10-4gb-ram-256gb-ssd-cmera-8mp-ia-tela-667-hd-120hz-bateria-5000mah-processador-t7250-android-15-go-dual-chip-preto/p/MLB56327005#polycard_client=search-desktop&search_layout=grid&position=58&type=product&tracking_id=6a140347-e9d2-4689-b301-e8cb1b2c6a38&wid=MLB5751262142&sid=search,1,1,500-1k,28.599999999999998
Kit Samsung: Celular Galaxy A17 256gb 8gb Ram 50mp 6.7 Nfc Ip54 Preto + Galaxy Buds Core Branco,1431,1698.0,4.9,Samsung,Frete grátis,16,https://www.mercadolivre.com.br/kit-samsung-celular-galaxy-a17-256gb-8gb-ram-50mp-67-nfc-ip54-preto--galaxy-buds-core-branco/up/MLBU3605578150#polycard_client=search-desktop&search_layout=grid&position=59&type=product&tracking_id=6a140347-e9d2-4689-b301-e8cb1b2c6a38&wid=MLB5957929002&sid=search,1,1,1k-2k,17.25
Smartphone OPPO A5 256GB 6GB RAM Branco,1169,1499.0,4.8,Oppo,Chegará grátis amanhã,22,https://www.mercadolivre.com.br/smartphone-oppo-a5-256gb-6gb-ram-branco/p/MLB51680761#polycard_client=search-desktop&search_layout=grid&position=60&type=product&tracking_id=6a140347-e9d2-4689-b301-e8cb1b2c6a38&wid=MLB5745515116&sid=search,1,1,1k-2k,19.0
Smartphone Motorola Moto G15 256gb 12gb 4GB RAM 8GB RAM Boost Camera 50mp Verde,899,1499.0,4.8,Motorola,Chegará grátis amanhã,40,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=NYQHCbMstPTJN9bz1WIc%2B5of%2BiyCkGrWlPFmhRm4zK7KJHbsGorSh4rf93xkKwym5cV2vHCwC30AvzApbWwk0m2XELcgh38LSetH8RIaWF8mISDw2B6airdoRXSEZNbKfPVunfOjySqW3nc1UF8ZPvQweGTMIInZ0Z%2Frk6h6yQ1QGzKBPiLnWvHY0Pm%2BcaPzKl1E%2BvdXTxBGSL2ym1GgdpdSwRzOUM0hwqQfJUbB5bL7J5G65xnkTDIiawJqotTFO%2B5bWpSkRAoRIAtDXUMbPq255Ebv9xZlbv%2Fh6%2Fa91yvCgdwwj6ObYK7YxE6g%2FyF032ej5H%2Bq03hSuND%2BVZ6r3RCLrRuezJcFIx%2B%2B3wUobDFjDm2wAn50JGXA2yZbyv1e8wmDMtbZmuXYgdvgRc86I541jQTFJ60ouB3RZszqcKLlf6HyYLWKsX6PP48jhgBxJHqMAxoKvVWdaXOC9pt8Xg8CzeOf%2BeAe9iowaSsBh3vFgbZIIscZKiFHjGOBsGGaHfToeKyTbI%2B%2BAksdeqODrQFJAu2X11KM8Aju28%2BTn5r9bcFpKc0fiUWz8UBwQeiUBOiRxEr5E6y9E3Rm1YUdwq40ZJu%2BZYkP3s0%2BEUKYLUhp98YFgFeaxi3byw0fjvwibIM5G7bx0htvAlGIloaVyg51TNwjrMSh2xGJ%2FBQWGmim6z7efsBsTxISxZS%2FF0OmYRUSPCjHlYvYUSQFYRH8oIjYhBXwlYAdpEmqtdMEmqOe%2FFXFLrWyefEE8LUNOVgS%2BYHHBGCvpSf%2BbbnioMWvm9CbAK9LikQLcJxDiTMx%2FW9lPKprx4a%2BcAfWMAj8zrVGvJ0ypuDPNPuwVj24xGz0PVoyf8Lhk4awqJj2hgxfK7uQKLLGaQXncBTApybbEzyq%2BXUoFmcUfTfLPUze0T06ieBsI2LQQQbnkovU2ctDrbkQRuTjkbYXKtuEIeQLTsVkq%2BLKg%2FT3c7funvzXx%2FH%2B0l9P5GQ%3D#polycard_client=search-desktop&is_advertising=true&searchVariation=MLB44665542&backend_model=search-backend&search_layout=grid&position=1&type=pad&tracking_id=d735949e-d38b-4ede-8714-872722f96e42&wid=MLB5237351728&sid=search,1,1,500-1k,24.4
"Smartphone Motorola Moto G17 4g - 128gb 12gb (4gb Ram + 8gb Ram Boost) Camera 50mp Sony Lytia 600, Tela Fhd+ 60hz, Bateria 5200 Mah - Azul",899,1299.0,4.9,Motorola,Chegará grátis amanhã,31,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=awqVRZQxELmO9IxkCAeA6R71OCrhi1ETZ%2BhaD6bh2boPR050vSdTIVOQVU%2BMjT7Qw19GHDj%2BWcgPglIm0ZuOIuR5KAPRABBcbiIO8JrBdzMViC6P1kDHilyNAxHxTCslAczVA%2B47cZ4O81hOaqHZskE1S6vWCLdsHt9DMhYr4cuqIiQTU%2Fu%2FPUDM9%2FQIMp29t2I2%2FolgYmp1UozMSkphPpEWKRUtUp7JjUiXufBjMkw7Ucq%2BmmP2DXSYfZDuEmgNBqR7Xw9fHSOIU4QAzLPwKT0CgebiJqpO9BgSkc2bYM9yhhoX9ii0JAIJwjDzYkTtaE%2BMKOLuakAP0TJkdyVelWCBAMSp1mXGBgeE73jU0l8dOht3CzfZ6UAHReFMYlyb4%2FeJOftXL%2F2%2BvpMP0cN4yJGjAi6%2BWGBzCdkOFCgg07spXrWwQB9ost9%2FCH12aMKGLOCDzxhby%2BKBGdzF0iDaCDBVHqdgZS3wFeoTaHof0N8Hqz7Do96wY34%2F6CEV9G%2BYQaM%2BGieulQ4ZxXFFYD7Gkv%2FeV8ywC0u4yQ3wXsPDt8yTtcLp9FJj2HccAFql9%2BJK2vUWiJ569WbAJdzDyoJ%2BnlPFJSov%2F2AP%2FMVr3%2FbaxDo07gv75jPD0u2bK7Wkd%2Fn3RfjPt%2FwEUtgCK%2FtGtsIa1%2BKIu3Y8yah%2B7Vr0dzdDhLRGVKRj7AIUxTXrv%2FqLQwqi%2FOE%2BsuS8UpLbXYXrQcfu7sBRSNuEAwulkV2Gp%2FjWO%2F3xf5ixZ8T0fXZOG0S8YYXc671jssYpcdEBqUkYpKvTuYRlHrIwnx4sf3hxXzdTlASdDokD1mHFgpm13%2F59CSLErc1MLsNTcDZuqTxNVGeYiicNmpEmkrFIg5wvzspxs%2Bjd2%2FHPczKvmZhsqpjLI4jtMZCHlJFWBzW59YZj0t7SJVOnWSnDLyAf6lcPG%2FrGsCwDcaNsN20Z3%2FJyyTosqlqMiDsgeEd0P0%2F16iS22Xxb5Unn%2Fb3qWeBg%2BAW1qI9v0jjbzIK3mWzeOkos%2B5EgFCpRyVo0sBFlblWuRaBQdxHF2qYdAPM%3D#polycard_client=search-desktop&is_advertising=true&searchVariation=MLB65041642&backend_model=search-backend&search_layout=grid&position=2&type=pad&tracking_id=d735949e-d38b-4ede-8714-872722f96e42&wid=MLB6420215012&sid=search,1,1,500-1k,21.75
Smartphone Motorola Moto G06 - 256gb 12gb (4gb Ram + 8gb Ram Boost) E Camera 50mp Com Ai Bateria De 5200 Mah Tela 6.9 - Bege,723,1349.0,4.9,Motorola,Chegará grátis amanhã,46,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=kr3Yq8dUh3Z%2FsttFiQ2WBW1K6RxOpefC1gFjAwTpNA9vgPWgWIctXqFd30uQBGusa6yjAGzr4qg9EveG0D0aCxegxch%2B11z7i78v4rncMTdt4N2%2FOruvd0YkQ4wsDv8FRBLobxkitZEKJvy6ZjImYMjlGMIQFQTmp5wy5aMgBF1OuVbn%2FW2Hu9Sn5xPL3XAJbj00Epbnnx9S8bfwEhjV0LiyusADQ82OG3tyZMs%2F0aECQeB5cWNjfJDMt1AyZNhRKut1UMSBliwf6xZa%2FeXtxvc4bhMJ%2FI9ZtBvW1GqbU%2FIOMnNzeOoFz6Dkz6o0L4I3RyzqZQAAwcbzozSLLx8UCEb7t5%2BKY7nsOlNW3in2D7yDvFqHrmRQ0Bh1Im9uKBxtrxQg0za2n3cS%2BA0J%2BloWFciMM9pLyWp6JE7AFIcRniuZxg4NLOdaDxgcg0ipFTB%2BmHe4LHY6ySDiHYxaC1R89%2FFcqSVdP2y7cA7LmyqHDzonZOkoaj%2FrKrcaJvgRFZ89Vpf%2FAAyIHQXi6dyIUjtEdlJ%2FG24Uai9dM5XviwVq%2Fwb23j9FxnZJyHdfGJuQOM5ndOfBvD09LnK4BQE5phwXx8v9lQt30b3OOPzzAwnzxjLx1zLFgUvDkDVFAIEZLcqdmgjzjScTfpRLcKdu%2BYIWj03ZAcl2tDSsTfSCmYaghOnatcuqBjZK%2Btevy3BBWrUt7f3ZBmcxxc5eBheM9t68xzp2%2Ba8QuJ1DjiPv9P0YW8yaCDZIBb4rP9ASNOg%2B2OywGDvQK9%2BucpgN3ENnRAO%2Bz7LJzHMoV67Q9pC8wSKbGYwRfvmfdUaIHksFbP27UzMOrbM9s%2FgfIT2XnLUhaDDh%2FKGaUfkXcKnbbvn6cPVzFdoytO6C2OHsXT47OgFI9UU94mg8XB%2Bav1cYaSlAsh6iVSiXT2ZxUscGdaWnQx%2FDBI%2FNDXlghKwvY38xx7zth8iuyoSUhKDD9cDiXbysSkWTOa8WqfiYtOgwINr2JdRYsSJrhou1RfHVBPX%2BFcRYXb%2BzqDBKpRgRhpQ%3D#polycard_client=search-desktop&is_advertising=true&searchVariation=MLB55762063&backend_model=search-backend&search_layout=grid&position=3&type=pad&tracking_id=d735949e-d38b-4ede-8714-872722f96e42&wid=MLB5765125576&sid=search,1,1,500-1k,26.25
"Smartphone Motorola Moto G86 5g - 256gb 24gb (8gb Ram+16gb Ram Boost) Tela 1.5k Poled, 50mp Sony Camera Ois Moto Ai, Videos Em 4k, Ip68 + Ip69 - Vermelho",1792,2399.0,4.9,Motorola,Chegará grátis amanhã,25,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=6FkTGZ%2BXHy1eDmDWa%2FLw7vdNITsa2rFNDX6hM0%2FLoy99BPz7EqYp9EV9FRty08YwCzmiYuBcCtck6eNukWrLnVR5H5ovZzj2EpF2MgZGvhN9EKVvFX7oy2AMpTbQ%2BXhngpFexpbM5A3FyADHWVZgrlYdgGOPf7l%2FfY7zVvllyCpiQRwnHKaKM04nfNKNAnDsCaQ45kzI%2F0IIbqJTtBjZKj7ymshyCwasmu6whrjq7yJN92qhOpdjITdk4KEG8nxicB18rHy3uBSAd8fHyt0RsXJAm0XJyJIBA4Tc2Spj8rBZnf3QNGTSMMgXO%2BptpE5J5YgLO9%2FnYlFUBwHehyLfatbMaNQgY1%2BdX1QEs67HRzbpFSXyxZEijWL3nmtKLBTcKGqWT8FN5BkoQbdlMZewmCpu2ekejWEX5q6YzsBzlUXxR%2BLKynf68Z9ePZ0w%2BNo0eilwmsA59fF2ui8cado7bUuADJlmi%2BWlbHDFllzJAVnUn6Qj5ugyteZbYrbWNq3se4k3VP7NaXFOSGDwWnp%2FdfSbvQYpuqHWEN2MbKrjQAB7o99kULP7TVnZmwK45oNZq3LboEekegW5wZz69mEzo7fpQ%2Fy8nx%2BH0N9bpUmSYj22OuF6a9eNgl53FCuvAoUVb04pceUH04Sv%2FaUcb%2BFrD56xTrTwHau7eCTAzS%2Fv6Ah0dAZFF8K%2BHZs0k87AJ8VRztNw4ksnmiClsAsWnhrKll3vC6s8EiOCgksckm8E5Wfv6xcwZ292AGPk4LIRnHHjLHRHb6l4pll3cQgBJkhU3a035FdPCC7pXM%2Fnmtid7j1r%2BmuMM0El0fdUzb99Xj7ZD2%2BIdQGYnbxnI57RvbHl5OmXwQ93Hvvzjj7nDxtcvpAJGi50eci8L29fauDVLugbGfVmk4eS8gP2ERnXfKkJmTB4YHvTXRxQ5AHAjWO5F3d%2BhlM6wUvHAWkelKff8CGQxb937X6OR6rUbPiDZ18fO7fivZ9Bn9GyqPRyZDlOyafm8RlcTBvdyAEJKrGeFsuCRF6bK7LdsknU2DItznpF89%2FK6Oi%2BhDMRxZm964p9dhFcpA%3D%3D#polycard_client=search-desktop&is_advertising=true&searchVariation=MLB51340616&backend_model=search-backend&search_layout=grid&position=4&type=pad&tracking_id=d735949e-d38b-4ede-8714-872722f96e42&wid=MLB5462013472&sid=search,1,1,1k-2k,19.95
Celular Samsung Galaxy A56 5g 256gb 8gb Ram Cinza,1998,3699.0,4.9,Samsung,Chegará grátis amanhã,46,https://www.mercadolivre.com.br/celular-samsung-galaxy-a56-5g-256gb-8gb-ram-cinza/p/MLB47114363#polycard_client=search-desktop&search_layout=grid&position=5&type=product&tracking_id=d735949e-d38b-4ede-8714-872722f96e42&wid=MLB5317821714&sid=search,1,1,1k-2k,26.25
Smartphone Samsung Galaxy A36 5g 128gb 6gb Ram Câmera Tripla De Até 50mp Selfie De 12mp Ip67 Super Amoled 6.7'' Nfc Recursos Ai Android E Segurança Snapdragon - Preto,1430,2815.0,4.9,Webfones,Chegará grátis amanhã,49,https://www.mercadolivre.com.br/smartphone-samsung-galaxy-a36-5g-128gb-6gb-ram-cmera-tripla-de-ate-50mp-selfie-de-12mp-ip67-super-amoled-67-nfc-recursos-ai-android-e-seguranca-snapdragon-preto/p/MLB47115842#polycard_client=search-desktop&search_layout=grid&position=6&type=product&tracking_id=d735949e-d38b-4ede-8714-872722f96e42&wid=MLB6410679768&sid=search,1,1,1k-2k,27.15
Xiaomi Redmi 14c 4G 256 GB 8 GB RAM dual sim cor preto,832,832.0,4.6,Desconhecida,Não informado,0,https://www.mercadolivre.com.br/xiaomi-redmi-14c-4g-256-gb-8-gb-ram-dual-sim-cor-preto/p/MLB41287578#polycard_client=search-desktop&search_layout=grid&position=7&type=product&tracking_id=d735949e-d38b-4ede-8714-872722f96e42&wid=MLB6245801058&sid=search,0,0,500-1k,2.3
Smartphone Motorola Moto G06 - 128gb 12gb (4gb Ram + 8gb Ram Boost) E Camera 50mp Com Ai Bateria De 5200 Mah Tela 6.9,661,999.0,4.9,Desconhecida,Chegará grátis amanhã,34,https://www.mercadolivre.com.br/smartphone-motorola-moto-g06-128gb-12gb-4gb-ram-8gb-ram-boost-e-camera-50mp-com-ai-bateria-de-5200-mah-tela-69/p/MLB61381499#polycard_client=search-desktop&search_layout=grid&position=8&type=product&tracking_id=d735949e-d38b-4ede-8714-872722f96e42&wid=MLB4515672567&sid=search,1,1,500-1k,22.65
"Celular Samsung Galaxy A07 128gb, 4gb, Câmera 50mp, Tela 6.7 , Proteção Ip54, Processador 6nm - Preto",599,899.0,4.9,Samsung,Chegará grátis amanhã,33,https://www.mercadolivre.com.br/celular-samsung-galaxy-a07-128gb-4gb-cmera-50mp-tela-67-proteco-ip54-processador-6nm-preto/p/MLB55034955#polycard_client=search-desktop&search_layout=grid&position=9&type=product&tracking_id=d735949e-d38b-4ede-8714-872722f96e42&wid=MLB5859349564&sid=search,1,1,500-1k,22.35
Samsung Galaxy A06 5g Dual Sim 128gb preto,719,989.0,4.8,Vikings,Chegará grátis amanhã,27,https://www.mercadolivre.com.br/samsung-galaxy-a06-5g-dual-sim-128gb-preto/p/MLB48946861#polycard_client=search-desktop&search_layout=grid&position=10&type=product&tracking_id=d735949e-d38b-4ede-8714-872722f96e42&wid=MLB6433836010&sid=search,1,1,500-1k,20.5
"Celular Samsung Galaxy A17 Com Ia, 256gb, 8gb Ram, Câm De 50mp, Tela De 6.7 , Nfc, Ip54 - Preto",1259,1399.0,4.9,Samsung,Chegará grátis amanhã,10,https://www.mercadolivre.com.br/celular-samsung-galaxy-a17-com-ia-256gb-8gb-ram-cm-de-50mp-tela-de-67-nfc-ip54-preto/p/MLB55254425#polycard_client=search-desktop&search_layout=grid&position=11&type=product&tracking_id=d735949e-d38b-4ede-8714-872722f96e42&wid=MLB4583723537&sid=search,1,1,1k-2k,15.45
"Celular Samsung Galaxy A07 256gb, 8gb, Câmera 50mp, Tela 6.7 , Proteção Ip54, Processador 6nm - Violeta",852,1399.0,4.9,123 Comprou,Chegará grátis amanhã,39,https://www.mercadolivre.com.br/celular-samsung-galaxy-a07-256gb-8gb-cmera-50mp-tela-67-proteco-ip54-processador-6nm-violeta/p/MLB54964804#polycard_client=search-desktop&search_layout=grid&position=12&type=product&tracking_id=d735949e-d38b-4ede-8714-872722f96e42&wid=MLB4277746349&sid=search,1,1,500-1k,24.15
Smartphone Motorola Edge 60 Neo 5G - 256GB 24GB (12GB RAM + 12GB Ram Boost) 50MP Sony Camera Moto AI e tela 1.5K Super HD - Latte,1799,3799.0,4.9,Motorola,Chegará grátis amanhã,53,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=y0Z3qeIcg3QaZCvOrOFfTKGtAOlYgRlAOisRNpNzgk2RYouxiJ4LR13hNb9VDiytHW4uKDlbirUKNo02iPTC427bfF8c0qXyskVb69ySIv6XWQN06GzVhE61NfAQxI%2FwOJ%2B4j%2BrNDQU9TdjiFq%2Bb7uZ2tTexO89REZsf%2BdLGhbYTPQlWT5Rt3iMXM%2BnD7H1BWRrfhssvEzU04etFIm%2Fqbi7tGxxdavDyNij7F5I0F%2BgvmPrjCIvIxaHVjj4fyfSXfOthWpbtMp6gDN0X9WSgyAj11djAnvedu5gNZqi9N1rCGO6%2F0gvemEB%2BhOFaF1hc8lFrx%2FPe1cf935oOKmFqKPPF4Y0j3BhY4a8zYypLdI97BuwHi8Fcq5tUK%2BteVR6aQaHSLbfbvNy7MC%2F0Mz0Dp2ard8CIcyPJAp4yj80msLc0Y7BFxoSev9wAHJWHhd1ks9tVKCiMe0i8wAOoLeBzLIWobZDYMpxzdd57JuHZKUM%2Bs%2Bubjg11KDYCTFPFZmaJLo1fIBjeW0PVzPVWGQ2UtUA6495uKK5tcC87O1KFAoj4g631cw0exJ7WrEEg%2FEvP4zUlGkkC29Hn2frgFuE1C3Hs6hhyg14alJwTGea0SeoUb59sRniB%2B2qFh7ytrJ%2F2MqWsgmUaTICMu5UE8Uuguk77nWoc%2FTORzG1Qy086x%2BN1JlM0jdCaFyAe2ODBGypsOo8tlfHtUboEDhk77kIeC8wGrtWgMXVis6gETtL4z4La5jTCBrdbX%2FAPWCJ992TjH%2F6%2BTsMQ93PQ%2Bs38CmAGMzBX5yYXjtHXrRJ9lXm6PfTITlsJOS1jWvShcPK0PghKdMreYw3wpPRbw83VnYWSNiQJd2ZPhi6NvNb6GBE6BGE0OQRapG8meA2dBka3jxqXP2A%2Ba3ZS5VWl77xFXunZDF1eLuq6z5zkqdWuVuloqHKKvfqKqoIG%2B7Qe32Np%2F8tlkxZYhPQAwjxgo3NavzH%2Bq5SSSj5igTwgqVyz%2FbtlUBXFzflKS2xMAw%2FwyVANuwZbOLI8j97CQEjIr4J%2FaECJ#polycard_client=search-desktop&is_advertising=true&searchVariation=MLB58684606&backend_model=search-backend&search_layout=grid&position=13&type=pad&tracking_id=d735949e-d38b-4ede-8714-872722f96e42&wid=MLB4265763257&sid=search,1,1,1k-2k,28.349999999999998
Smartphone Motorola Moto G05 256gb 4gb Ram Camera 50mp Vermelho,699,1199.0,4.9,Motorola,Chegará grátis amanhã,42,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=2BgBCcPH%2FPZng6rJQhrAZ1v6VgKp0JFNFeA1ip6EYv0pV0%2FDRAQ7%2BDB2MZ%2FsFJ%2F21GVjxt%2FJUOR6%2FgaP0x%2BRRsDNYlCqfv0GEIJsRxis4%2BGgvozfg4rxZE1aZS4ptCjxCO2YhWiI9cbuCg4uAea1WTj3LWWk4MIgBi3bhKlusMyBxXyXV9JQoX8obkxw2GIb8tCBcO9%2B9XZI5Ba3ahGGmI1D8BbiT0r1ZD%2BMjPslBGoW8WTqjCEHhnIvMmuwqKPMiBN0gGdL3LczocB8T7fS5Ru6GFJI2IIoee36mG82fsQC18PGW%2BR2Q8FvckphzXEZkS9Q%2FTh57d9f8XMNuuY97OerGC57KA4knppCTsmf0fAGym%2FRYa8wQGfRf%2Fp%2FcxbX1nMaQj70JpjZim1KU7bIZ1jrkk%2BKeKtmTEOd%2BtcHPsgBKBh%2Fhketpvxn1jWUrBMK%2Bt%2BI5t6AsRrd87W2xtmJKWal380l%2BNSHssWz9aSYQQPpdGuvSp6G52kL9IdsZc%2FLikfZ4aJZ2SuCDsDZQcPhWXW%2FR0o6ziqgrexPvebp%2F8%2BFuUIeykMKtr5YRzaSlIt%2FLDrdRaZCIyfFCctt5g8jRj5ItUvYR6Rxe%2FfCg6oTNyYUnT3ltuu4sdzJctxK1aWYa1RfcrWxnwfmqlDNh2TDGhXeb4%2Fr1EkacY6Wj7uc8xWv312ydo8yrSUlqecZbFT4xk3dlU9hQK4qEfHUNB%2BRmskf7OXpap5X6hNJ8XfQq0W4n2awiBqC%2BJRaYe9sBeDNtjoorgPlPsE6DVQS6bIHnMB9ndHjuR4%2BzNFZ7oT82wIexTS0nnKvx2q2GnKRUnDETwZmu09B5697A33tx%2BIvHXCYQ%2BLNDxOF8bVgtRRSOKQaeEwJNXEJFybTY2WmJaYvS07NrpVp1wZPFBSSenTyx92RyApFJtMVW2NgfRhLzZ20cBn%2BXLnJlMyZDX9OYMghiOLX%2BY%2FK#polycard_client=search-desktop&is_advertising=true&searchVariation=MLB58493174&backend_model=search-backend&search_layout=grid&position=14&type=pad&tracking_id=d735949e-d38b-4ede-8714-872722f96e42&wid=MLB5774641722&sid=search,1,1,500-1k,25.05
Smartphone Motorola Moto G56 5g - 256gb 16gb (8gb Ram+8gb Ram Boost) Camera 50mp Sony Lytia 600 Ultrarresistencia Militar e Ip68 + Ip69 - Cinza,1598,1999.0,4.9,Motorola,Chegará grátis amanhã,20,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=OfenBhbevI2jq379ZzUWmzQ5zk9sW7aLIvnnNgG8A4ukPiypOfgfN8TESWq3rcQQG6Xkxoq6Su6eH2z8%2FfqJohIrDEMUANgNBP0Lh4tQHzoog1H9ZZ%2FL5YvkaSdRzbS8YOPvoV9QqdTUDSr%2FQ9odo%2B8cPgVqDe2Yj1JKlrmQD5G%2BLsiFMXkhyDkgARKlaKI2wm7VDuMwT2be7BZtu4YA%2BamipF6okbm3hhxmgXCmPzmvFcvsZPXyc0C61wmGBC95PhfBi8SohIWhy6X9kGdMlBq%2FcckFfZN2uDeKF0jbeZgv9YEDk9FbEZjR2lBAiynDbBS%2BdUXXt0Jo5S5ktrnAcqJgRsbeO39kNQCkhq%2B%2BNvBcnTNwYS1EggSXFNdnWMlu6CxPxwb1KLUkcMN52YeT0KzUCLr4JBxlizNSyfOMKM5lgIC2DoxJyqRFPDgiAe6dHytXvLGUUI8mqdY5CoyDw6pUmp8lXqNSzGh2jDaBnjFxagvbQDHS8ovPuvLduM7sl6EMUoG5xe1llxLY7EyoQLuzPbtfrQVhxKVvPceXoQCL5ISlOG6DyJNYbbMj%2FfxBkD9kr2WhsR2HAvVbe6DgpQQrmE3XjdYw32d8CGVAakvOKByOWjbxy1YOitr76u%2F2%2B3DjtteTOS2w8T6vsWx9Xd5YBgBTP5GgKUbavETt3wy9akNCo3oFlcGklDGJP1m0mJSQk%2B5bGm%2FokM0LdUGil9XIRMzCCuPiqgW7nK5ltSqWpMQIqA3%2B3FOLgFxYx62NnvRJj4w9C9BPWa0q3ehjUcqv%2FDVJlf3T61FE0UVNniM%2BBxhHQ8UtECUJR6wZP7C0omKaiQyL%2B4LI6vdmRVxoSXxmTBIgbNzPHMeyuXEgWzTfHwWVQ%2BXnm6kT%2BRxbXZBXMvRcWgc%2Fv9NBSDwo13q9H3r81uUdWAFRQWL5O33k9FqXyh1nvt9OWhQOypA1Ua7kDUojlr5s4lV8OfgZlbT9WdyzRYBqBTWxiRclR3mubmc%2BHaTQ3TdrDw30U2NAH9RzuoS0mYVzmZ%2BxWFx46B2xEGPINpXJP3N0QvEhwLU%3D#polycard_client=search-desktop&is_advertising=true&searchVariation=MLB50301060&backend_model=search-backend&search_layout=grid&position=15&type=pad&tracking_id=d735949e-d38b-4ede-8714-872722f96e42&wid=MLB5402372302&sid=search,1,1,1k-2k,18.45
